sentiment,content,at
Negatif,Pada fitur penilaian tidak terdapat alasan DRIVER MEMINTA CUSTOMER UNTUK MENGANTAR TIDAK DI TITIK ANTAR/TUJUAN YG SEHARUSNYA. Alhasil Customer berjalan kaki menuju titik antar/tujuan. Alasan Drivernya karena jalan sempit. Padahal driver2 lain baik itu dari Maxim sendiri atau Driver dari kompetitor lainnya TIDAK PERNAH MELAKUKAN hal itu. Perlu perbaikan dari fitur penilaian agar ditambah alasan seperti yg sudah disebutkan di atas.,2024-08-09 04:28:17
Positif,pelayanan baik dan ramah,2024-08-09 04:21:07
Positif,sangat baik dan cepat ramah lagih terima kasih,2024-08-09 04:17:46
Positif,terimakasih sudah mengantar barangnya dengan baiik,2024-08-09 04:09:49
Negatif,driver bicara kasar di chat,2024-08-09 03:53:40
Negatif,"sebenarnya saya suka.tpi bnr"" aplikasi ini membingungkan.sulit di oprasikan. andai aja mengoprasikanya semudah grab.di tambah lgi bahasa ingrisnya bikin naik dara.pasti saya akan permanen menggunakannya.tolonk di perbaiki",2024-08-09 03:07:27
Positif,"Aplikasi bagus baik,cuma kita lagi mesan tiba tiba di batalkan sama pengemudi,kan merugikan sekali",2024-08-09 03:03:32
Positif,cepat dan tepat waktu,2024-08-09 02:57:22
Positif,pelayanan yang sangat baik,2024-08-09 02:24:31
Positif,sangat baik sopan dan cepat,2024-08-09 02:20:49
Positif,pelayanan baik sekali,2024-08-09 02:14:27
Positif,bagus ramah cepat tepat,2024-08-09 01:58:10
Positif,perjalanan cepat sangat membantu sy sampai dilokasi tepat wkt dan selamat ditujuan barakallah bpk driver,2024-08-09 01:57:00
Positif,cepat dan tepat,2024-08-09 01:55:32
Positif,sangat puas dengan pelayanan nya,2024-08-09 01:31:34
Positif,alhamdulillah sesuai kantong pelajar,2024-08-09 01:28:40
Positif,"Order telah dipenuhi oleh: Nurkholis Y dengan Motorcycle, warna hitam, nopol N4844ACA. Terima kasih atas perjalanan Anda! Rating ⭐⭐⭐⭐⭐(4.95)",2024-08-09 01:14:46
Positif,murah dan terjangkau,2024-08-09 00:55:34
Negatif,Kurirnya sabar walaupun sy salah pesan,2024-08-09 00:46:31
Positif,drever nya ramah. baik.,2024-08-09 00:20:27
Positif,sangat baik dalam melayani pelanggan dan tertib berlalulintas,2024-08-08 23:54:31
Positif,cepat dan ramah,2024-08-08 23:44:18
Positif,Alhamdulillah Sangat Baik,2024-08-08 23:36:12
Negatif,Saya pesan dari jam 6 pagi sampai jam 7 belum ada konfirmasi dari pengemudi Burikkkkkkkk.. Tolong diperbaiki dlu,2024-08-08 23:16:47
Negatif,"maxim skrang banyak pake akun double,masa lgi nganter costumer dia bisa ngambil orderan lagi,kdg nunggu nympe 10 menit ngga nyampe2,parah skli plyanan maxim",2024-08-08 22:59:45
Negatif,"lambat banget nyari driver mobil, bikin males aja. mana ini berangkat pagi lagi, jadinya lama bener",2024-08-08 22:33:47
Negatif,Gagal verifikasi tidak mendapat kode,2024-08-08 22:17:20
Negatif,lama bet saya butuh subuh kosong lama terus di kensel,2024-08-08 21:55:15
Positif,"Bagus, baik, sopan, ramah",2024-08-08 18:03:50
Positif,driver sopan. ramah semoga banyak rezky nya. pengiriman cepat,2024-08-08 17:57:07
Positif,Baik Pelayanan nya,2024-08-08 16:32:55
Positif,draiger nya super super ramah,2024-08-08 16:06:43
Positif,sangat amat baik dan amanah,2024-08-08 15:42:25
Negatif,Dancok berkali kali gk dikasih kode verifikasi kalo gk niat mending gk usah bisa di download,2024-08-08 15:40:49
Negatif,Saldo awal 8.000 Saya isi 20.000 Knpa saldonya jd 15.000? Trus yg 13.000 kemana? Jgn dilihat nominalnya tp lihat kwalitas playanannya ini gimana?,2024-08-08 15:40:41
Positif,sangat bagus sangat cepat datangnya pelayanannya bagus banget🙏☺️,2024-08-08 15:39:03
Positif,perjalanan nyaman...driver baik+sopan...,2024-08-08 15:12:56
Positif,terima kasih sudah setia langganan maxsim,2024-08-08 15:12:00
Positif,mempermudah mobilitas,2024-08-08 13:48:13
Positif,motornya bagus,2024-08-08 13:37:55
Positif,bagus paham lokasi,2024-08-08 13:28:12
Positif,ramah drivernya ongkos juga minim,2024-08-08 12:55:00
Positif,kurirnya ramah enak dibawa gobrol,2024-08-08 12:23:37
Negatif,"Sekarang bukannya lebih mudah pakai kaspro, malah sering ribut dengan driver",2024-08-08 11:54:02
Positif,sangan membantu drivernya baik sekali 🙏🏼👍🏼,2024-08-08 11:44:32
Positif,"pelayanan driver mantap,sabar dan penuh tanggung jawab,terima kasih...🙏🏻",2024-08-08 11:18:16
Positif,terimakasih bapak driver sehat selalu.bapaknya baik banget.sehat2 bapak 🙏🏻,2024-08-08 11:17:28
Negatif,"Driver sekarang malas ambil orderan, Sdh naikin ongkos juga tetap aja ga ada yang ambil padahal banyak aja yang nongkrong dekat titik, tolong untuk d tindak lanjuti, buang"" waktu kt nunggu driver terima orderan",2024-08-08 11:03:16
Positif,"baik , cepat tanggap , tau jalan dan ramah",2024-08-08 10:57:39
Positif,"murah, drivernya baik",2024-08-08 10:34:19
Positif,sopirnya sangat ramah dan tepat waktu,2024-08-08 10:33:20
Negatif,Dari sekian banyak transportasi online cuman maxim yg susah cari tujuan pas di maps,2024-08-08 09:56:00
Positif,"Order telah dipenuhi oleh: Fiktor Radius Telaumbanua dengan Motorcycle, warna merah, nopol BK6694AKS. Terima kasih atas perjalanan Anda! Rating ⭐⭐⭐⭐⭐(4.95)",2024-08-08 09:52:25
Negatif,Aplikasi bongak. Tidak bisa melihat lagi nama pengantar yang dulu. Sehingga saya bisa tandai mana driver yang saya mau naik mana yang trauma.,2024-08-08 09:44:41
Positif,driver ramah enak di ajak ngobrol,2024-08-08 09:39:56
Negatif,"Dapet driver nya yang jauh terus, bisa sampe 10menit lebih. Mana maps nya suka kesasar",2024-08-08 09:16:07
Positif,bagus ini buatan Indonesia🇮🇩🇮🇩,2024-08-08 09:02:34
Positif,"pelayanan nya bagus, ramah",2024-08-08 08:48:36
Negatif,Untuk kedepannya tolong untuk pembayaran nontunai nya segera d adain ya sama fitur foto lokasi tolong d sediain soalnya yg gatau denah rumah nya kasian pengemudinya. . Terimakasih sebelumnya. .,2024-08-08 07:26:13
Negatif,"pelayanan Bagus...cuman maps gelap tidak nampak gambar lokasi, cuman nampak jalannya saja... tolong di tingkatkan lagi.. Trimakasih.",2024-08-08 07:09:00
Positif,"Cepat, Murah dan Mantap",2024-08-08 06:57:19
Negatif,Penipuan hahah katanya dapet saldo 100 tapi ga bisa di gunain wkwkw ngeboongin anak sekolah hahahahahaha,2024-08-08 06:53:46
Positif,"sangat baik, ramah, sopan dan amanah",2024-08-08 06:48:22
Positif,"pelayanan cepat,ramah",2024-08-08 06:40:56
Negatif,Saya belum mendapatkan kesan sempurna atau minimal memuaskan dalam pelayanan individu nya.terlalu susah mencari titik penjemputan dan menentukan tujuan dalam pencarian di maps.karena hal ini membuat saya ribut kecil dengan driver ojol nya.karena bersikap tdk santun dan arogan,2024-08-08 06:33:48
Positif,"driver, rapi ramah dan aman berkendara",2024-08-08 06:32:15
Positif,"sangat ramah Pengemudi: Ansori dengan Motorcycle, warna hitam, nopol BH3031VI. Selamat menikmati perjalanan Anda! Rating ⭐⭐⭐⭐⭐(4.95)",2024-08-08 05:51:06
Positif,abang supirnya ramah. dan berkendara dg tenang. terimakasih bang,2024-08-08 05:39:53
Positif,ketepatan waktu dan sikap driver sangat memuaskan,2024-08-08 05:36:09
Positif,"Kirain murah,. Ternyata jauh lebih mahal dari grab",2024-08-08 05:13:42
Negatif,"Barang saya ketinggalan di mobil, satu tas full pakaian bayi belum diatas.. Masa hasil riwayat pesanan ini hari tidak ada di applikasi.. Parah",2024-08-08 04:24:57
Positif,drive ramah dan baik hati,2024-08-08 04:13:16
Negatif,murah tapi tolong tingkatkan lg maps nya biar lebih mudah dicari,2024-08-08 04:06:45
Positif,"pelayanannya bagus, mobilnya rapih dan pengantar jemput yang akurat",2024-08-08 03:29:38
Negatif,"sudah nyaman memakai maxim selama lebih dari 2tahun, tapi sangat disayangkan masih menemukan driver yang ugal2an di jalan sembari membawa penumpang, tolong dong maxim bagaimana solusi nya jika mendapati driver yang ugal2an",2024-08-08 03:22:53
Positif,baik dan sopan sekali,2024-08-08 03:03:03
Positif,Awalnya murah saat sudah sampai tujuan jadi mahal Lebih baik grab aja harganya sesuai Walaupun agak mahal tetapi sesuai.Selama saya menggunakan aplikasinya,2024-08-08 02:53:36
Positif,"terima kasih mas, sehat selalu, semoga semakin berkah setiap langkahnya, aaamiiin Allahumma aaamiiin. Semangat ya.",2024-08-08 02:30:57
Negatif,Kenapa sih setiap saya top up pasti masuk nya slalu lama banget,2024-08-08 02:28:03
Positif,sangat baik dalam mengemudi sangat bagus.sopan dan rapih bersih tibah lebih cepat,2024-08-08 02:25:25
Positif,abangnya keren sopan bnr ganteng lagi,2024-08-08 02:14:41
Positif,terimakasih sang cepat,2024-08-08 02:14:39
Negatif,semoga pelayanan order nya cepet ga lama dapat driver nya,2024-08-08 02:11:25
Positif,"pelayanan maksimal, semoga kualitasnya dipertahankan dan kekurangan diminimalis,",2024-08-08 01:59:40
Positif,pengemudinya ramah dan sopan,2024-08-08 01:55:26
Positif,waktu fleksibel mudah ganti rute,2024-08-08 01:42:40
Positif,penjemputan cepat dan jelas titik jemput nya,2024-08-08 01:09:40
Positif,driver sangat baik ramah dan tepat waktu,2024-08-08 00:26:55
Positif,"trimakasih, mudah2an dilancarkan rejekinya.dan jngan lupa 5 waktunya",2024-08-08 00:08:35
Positif,"pertama kali d kaltim naik maxim. pak supir baik ramah gak trlalu lambat. ok lah . lain kali mau ngemaxim lagi. gak ribet gak kepikiran parkir. tinggal nunggu, naik sambil nglamun ria dah nyampek deh d tempat 7n. hahahahaaa.. thx pak syupiierr.. sehat sll banyak rejekix yo.",2024-08-08 00:02:58
Positif,Pengemudinya ramah nyaman bawa kendaraannya,2024-08-07 23:49:28
Positif,"Pengemudi: Fattulloh dengan Motorcycle, warna hitam, nopol BE2732ACY. Selamat menikmati perjalanan Anda! Rating ⭐⭐⭐⭐⭐(4.95)",2024-08-07 23:30:36
Negatif,Tolong dong kalau rute tempatnya sering digunakan.. stabil kan ongkos nya..?ne mah kita sering jalan ketempat rute itu ongkos malah dinaikan trus payah bangsa indonesia..ga stabil...padahal rute jalan mau kekerjaan..payaaaaahhh ekonomi indonesia..,2024-08-07 23:28:58
Negatif,"Sebenernya suka pake Maxim harganya sangat terjangkau, tapi naik dua kali sangat kecewa sama drivernya, sama sekali gak ramah dan mulutnya bikin pedes kuping, bikin emosi. Saya naik jg bayar gak gratis, sayangnya gak bisa ngasih bintang drivernya cuma bisa ngasih jempol.",2024-08-07 23:18:57
Negatif,Saya sudah 2 hari ini tarif nya naik nya gede banget padahal tiap hari saya naik maxim dengan rute yg sama tapi kenapa naik nya gede bgt melebihi taif online yg lain,2024-08-07 23:17:07
Positif,cepat dan ramah,2024-08-07 23:09:00
Positif,ramah & baik.. semoga semua driver maxim berperilaku kyk Bpk ini...,2024-08-07 22:05:53
Positif,lancar rezeki selalu🤲🤲,2024-08-07 19:23:21
Positif,cepat dan ramah,2024-08-07 18:32:56
Negatif,"Peta nya Buruk, gada promo, pembayaran gabisa Debit",2024-08-07 18:31:25
Positif,"mntap utk mas nya,shat sllu mase",2024-08-07 16:14:49
Positif,cepat sampainya..dan memuaskan ...walaupn hujan drivernya tetap mau jemput...,2024-08-07 15:23:34
Positif,Sangat-sangat membantu,2024-08-07 15:10:52
Negatif,"Saya tidak dapat kode otp,sehingga tidak bisa mendaftar apk ini",2024-08-07 15:09:32
Positif,terimakasih sekali atas bantuan pak drivernya. semoga sehat selalu dan lancar rejekinya,2024-08-07 15:06:30
Positif,Terimakasih Driver selain ramah sangat sangat sangat membantu,2024-08-07 14:49:49
Negatif,"Bagus nih, ongkos lebih hemat",2024-08-07 14:48:36
Negatif,"baru pertama x pakai apk Maxim, begitu dapat Driver jauh banget jaraknya smpai 13 KM jarak lokasi jemput belum lagi jarak tujuan lebih jauh 😞",2024-08-07 14:11:58
Positif,"pelayanan petugas deliverynya memuaskan, semoga abgnya selalu dapat rejeki berlimpah setiap hari..aamiin",2024-08-07 14:09:24
Positif,good pelayanan nya,2024-08-07 14:04:22
Positif,"Kasih bintang 4 dl, soalnya belum digunakan..",2024-08-07 14:00:58
Positif,ramah cepat tepat..,2024-08-07 13:53:32
Positif,mantap pelayanannya baik dan sopan,2024-08-07 13:32:33
Positif,pelayanan yang cukup memuaskan,2024-08-07 12:57:59
Positif,"good.. enak bawa motornya, tidak ngebut di jalanan",2024-08-07 12:30:04
Positif,pelayanannya bagus 👍,2024-08-07 12:26:23
Positif,"Terima kasih, pelayanan yang sangat maksimal, tepat waktu, dan sungguh sangat memuaskan. layak mendapat bintang 5.",2024-08-07 12:22:58
Negatif,Kenapa saya tidak bisa daftar kan akun maxim ya.? saya tidak dapat kode OTP nya kenapa.?,2024-08-07 12:19:35
Positif,drivernya ramah good👍👍👍,2024-08-07 11:37:07
Positif,"driver nya cepat sampainya, trimakasih atas pelayanannya",2024-08-07 11:20:13
Positif,abangnya ramah & baik banget,2024-08-07 09:49:03
Negatif,Tolong tingkatkan kualitas map,2024-08-07 09:47:16
Positif,sangat baik dan Rama 😍,2024-08-07 09:45:09
Positif,pelayanan bagus dan ramah,2024-08-07 09:42:35
Negatif,"baru mau coba login,salah ketik Tanggal lahir di profil eehh ga bisa diedit...kenapa hanya tanggal lahir yg ga bisa diedit ya min 🤦🤦🤦",2024-08-07 09:39:40
Negatif,"kalau sdh bisa nemu titik dgn mudah,, baru ksh bintang 5",2024-08-07 09:19:03
Negatif,"hai admin maxim, sebenarnya aplikasinya bagus, cuma pelayanan drivernya kurang.. diriku kena caci makian kebun binatang didepan gang rumahku sendiri, dipalakin uang bensin sampe dichat ke wa mau didatengin kerumah lagi.. padahal diriku statusnya hanya penerima.. aku cek alamatku yg tertera di abang ojeknya juga sesuai digmaps maupun diapk ojek online lainnya.. aku sebagai cewe tinggal sendirian yg suka pesan-antar online, drivernya membuat aku trauma pake maxim lagi :' maaf maxim",2024-08-07 09:06:56
Positif,driver baik dan ramah gesit,2024-08-07 08:38:14
Positif,pengemudi sangat bagus top,2024-08-07 08:23:56
Positif,trimakasih sudah mengantar sampai tujuan,2024-08-07 08:12:50
Positif,"bagus cocok buat banget,seru tadi Nemu yang enak di ajak ngobrol",2024-08-07 07:55:50
Positif,driver ramah dan baik,2024-08-07 07:49:23
Positif,driver nya ramah dan baik,2024-08-07 07:42:52
Positif,"pengemudi nya keren walaupun hp nya ngdrop, tetap menyelesaikan sampai selesai, mantaf",2024-08-07 07:32:29
Negatif,pengendaranya kebanyakan sering ngebut,2024-08-07 06:37:09
Negatif,lain x tolong pakai jaket maxim / helm maxim nya yaaa,2024-08-07 06:35:11
Positif,perjalanan mantap... dan aman,2024-08-07 06:28:25
Positif,sangat baik dan ramah,2024-08-07 06:27:07
Positif,driver sabar baik mau menunggu,2024-08-07 06:16:53
Positif,utk standar driver nya sangat baik,2024-08-07 06:06:23
Positif,sangat bagus teliti dlm mengendarai mtor,2024-08-07 05:51:33
Positif,"driver baik sekali,cekatan dan ramah",2024-08-07 04:59:12
Positif,sangat berguna untuk yg rumahnya jauh🤩🤩🤩,2024-08-07 04:59:03
Positif,Mantap Cepat Murah Terjangkau Maxim Terbaik🙌,2024-08-07 04:30:11
Positif,bapaknya sangat ramah dihidupkan acnya Terima kasih banyak,2024-08-07 04:27:26
Positif,sopir bagus nyaman di ajak ngobrol nya,2024-08-07 04:26:43
Positif,"terima kasih atas layanan nya, Tuhan memberkati 🙏🙏",2024-08-07 04:22:27
Negatif,"ngebug dan susah di gunakan, mau ambil barang dari sana kirim kesini gk bisa2 di pilih lokasi selalu tertukar lagi jadi lokasi tujuan",2024-08-07 04:14:23
Positif,"Alhamdulillah mksh bgt Mas, smoga sehat selalu, berlimpah dan berkah rizki ya, smgt slalu Amin🤲🙏 👍",2024-08-07 03:55:58
Negatif,banyakin titik maps yang benar yaa.. aku kasih bintang 5,2024-08-07 03:54:19
Negatif,"Mau pesan harus login dulu, tapi pas mau daftar nggak pernah dikirim kode OTPnya sudah ganti nomor & ganti HP sama aja nggak dapat OTP. Akhirnya nggak jadi pesen pakai maxim. Pesen pakai apk lain. Mau pesen pakai Maxim aja susahnya minta ampun. Gimana pelanggan mau bertambah kalau pas daftar OTPnya aja nggak dikirimkan",2024-08-07 03:50:46
Positif,"mudah dan cepat, terimakasih",2024-08-07 03:29:05
Positif,lumayan bagus apk nya,2024-08-07 03:04:07
Negatif,tlg titik penjemputan d perbaiki biar pelanggan lebih nyaman titik yg kita inginkan,2024-08-07 02:47:07
Positif,Pelayanan bagus 👍,2024-08-07 02:36:30
Positif,"bagus pengemudi cepet, nyaman amanah",2024-08-07 02:34:29
Negatif,"Saya kasi bintang 1 aja soalnya saya setiap ngetik alamat yg di tuju selalu gak ketemu, tolong dong di perbaiki map pencariannya dengan sesuai alamat tidak bisa pencarian padahal tmpt yg saya cari itu restoran udh cukup di kenal dengan goofood grab gojek dan yg lainnya",2024-08-07 02:27:25
Positif,"cepat,dan terjangkau",2024-08-07 02:16:38
Negatif,"Hallo saya driver maxsim kota Pandeglang, mau kasih saran , tolong di perbahaharui peta ,nya seperti aplikasi sebelah, untuk memudahkan lokasi penjemputan, dan pengantaran, banyak CS , yang suka bilang susah nentuin titik tujuan karena mereka tidak paham dengan tampilan peta di aplikasi , kalu menulis lokasi di penelusuran, tidak akurat, bahkan lokasi tujuan tidak bisa di temukan,",2024-08-07 02:14:38
Negatif,Susah bnget ya mesti nyesuain titik satu² dulu pusingggg.. EMG apk gojek terbaik,2024-08-07 01:03:47
Negatif,Jelek aja alamat nya gak nyambung krang update gak kayak grab.,2024-08-07 00:28:14
Negatif,ga bisa ngirim foto dan drivernya kebanyakan kurang ramah,2024-08-07 00:27:01
Positif,"sangat baik skli, makasi",2024-08-07 00:21:34
Negatif,"sampai saat ini saya masih setia bersama maxim, pertama maxim tidak pernah suka buat keributan, kedua sampai detik ini tidak pernah menemukan driver buruk, dan yang ketiga murajha uyy hehehe.. pertahankan kualitas dan kuantitas..",2024-08-07 00:16:24
Positif,"layanan sangat memuaskan, tepat waktu",2024-08-07 00:13:54
Negatif,"Maxim tk bagus Bawa motor kencang Mau cepat Dimalam hari motor NY tk Ada lampuu , Gue saranin jgn pakai aplikasi ini Nyesel Ojek nya kurang bijak",2024-08-07 00:06:23
Positif,sangat cepat dan ramah,2024-08-06 23:42:05
Negatif,Jelekbanget loading terus ga masuk masuk bikin ngehambat waktu !!!!!!!!!,2024-08-06 23:32:05
Positif,Terima kasih bapaknya melayani dengan ramah,2024-08-06 23:31:45
Negatif,Bagai mana cara login saya sudah berulang2 kok ga bisa masukkan kode otp TPI ga di kirim2 kode otp nya tolong di bantu,2024-08-06 21:42:02
Positif,pelayanan bagus supir ramah,2024-08-06 20:17:44
Positif,saya sangat menikmati perjalanannya👍,2024-08-06 19:22:34
Positif,pokoknya gercep makasih Abang udh d anterin ..,2024-08-06 16:19:40
Positif,mantap sangat cepat,2024-08-06 15:28:31
Positif,cepat dan ramah,2024-08-06 14:55:58
Positif,"maxim memang memuaskan dan harga terjangkau, untuk bapak driver nya, terimakasih banyak sudah mengantarku dengan selamat. semoga Rizkinya lancar dan berkah. amin",2024-08-06 14:02:12
Positif,"pelayanan sangat baik,super bersih",2024-08-06 13:50:50
Positif,layanan Maxim ok banget harganya jg jauh lbh murah dibanding Ojol yg lain.Driver baik,2024-08-06 13:38:25
Positif,Driver ramah baik di antar sampe depan titik lokasi,2024-08-06 13:13:31
Positif,driver ramah dan cepat,2024-08-06 13:04:21
Negatif,Sebelumnya saya suka banget naik maxim tapi sekarang saya kecewa banget harga tarif tiap driver berbeda-beda padahal ke tempat tujuan tersebut saya sering banget.Tolong perbaiki map nya banyak driver yang tidak tau lokasi penjemputan malah muter-muter tambah jauh dari lokasi.Banyak juga driver yang tidak tau cara menggunakan map jadi kami merasa di rugikan bayaran jadi tambah mahal jeda tunggu jadi bertambah.Tolong drivernya di saring dulu sebelum diterima jadi anggota,2024-08-06 12:01:14
Positif,cepat dan mudah,2024-08-06 11:58:44
