sentiment,content,at
,"terima kasih mas, sehat selalu, semoga semakin berkah setiap langkahnya, aaamiiin Allahumma aaamiiin. Semangat ya.",2024-08-08 02:30:57
,Kenapa sih setiap saya top up pasti masuk nya slalu lama banget,2024-08-08 02:28:03
,sangat baik dalam mengemudi sangat bagus.sopan dan rapih bersih tibah lebih cepat,2024-08-08 02:25:25
,abangnya keren sopan bnr ganteng lagi,2024-08-08 02:14:41
,terimakasih sang cepat,2024-08-08 02:14:39
,semoga pelayanan order nya cepet ga lama dapat driver nya,2024-08-08 02:11:25
,"pelayanan maksimal, semoga kualitasnya dipertahankan dan kekurangan diminimalis,",2024-08-08 01:59:40
,pengemudinya ramah dan sopan,2024-08-08 01:55:26
,waktu fleksibel mudah ganti rute,2024-08-08 01:42:40
,penjemputan cepat dan jelas titik jemput nya,2024-08-08 01:09:40
,driver sangat baik ramah dan tepat waktu,2024-08-08 00:26:55
,"trimakasih, mudah2an dilancarkan rejekinya.dan jngan lupa 5 waktunya",2024-08-08 00:08:35
,"pertama kali d kaltim naik maxim. pak supir baik ramah gak trlalu lambat. ok lah . lain kali mau ngemaxim lagi. gak ribet gak kepikiran parkir. tinggal nunggu, naik sambil nglamun ria dah nyampek deh d tempat 7n. hahahahaaa.. thx pak syupiierr.. sehat sll banyak rejekix yo.",2024-08-08 00:02:58
,Pengemudinya ramah nyaman bawa kendaraannya,2024-08-07 23:49:28
,"Pengemudi: Fattulloh dengan Motorcycle, warna hitam, nopol BE2732ACY. Selamat menikmati perjalanan Anda! Rating ⭐⭐⭐⭐⭐(4.95)",2024-08-07 23:30:36
,Tolong dong kalau rute tempatnya sering digunakan.. stabil kan ongkos nya..?ne mah kita sering jalan ketempat rute itu ongkos malah dinaikan trus payah bangsa indonesia..ga stabil...padahal rute jalan mau kekerjaan..payaaaaahhh ekonomi indonesia..,2024-08-07 23:28:58
,"Sebenernya suka pake Maxim harganya sangat terjangkau, tapi naik dua kali sangat kecewa sama drivernya, sama sekali gak ramah dan mulutnya bikin pedes kuping, bikin emosi. Saya naik jg bayar gak gratis, sayangnya gak bisa ngasih bintang drivernya cuma bisa ngasih jempol.",2024-08-07 23:18:57
,Saya sudah 2 hari ini tarif nya naik nya gede banget padahal tiap hari saya naik maxim dengan rute yg sama tapi kenapa naik nya gede bgt melebihi taif online yg lain,2024-08-07 23:17:07
,cepat dan ramah,2024-08-07 23:09:00
,ramah & baik.. semoga semua driver maxim berperilaku kyk Bpk ini...,2024-08-07 22:05:53
,lancar rezeki selalu🤲🤲,2024-08-07 19:23:21
,cepat dan ramah,2024-08-07 18:32:56
,"Peta nya Buruk, gada promo, pembayaran gabisa Debit",2024-08-07 18:31:25
,"mntap utk mas nya,shat sllu mase",2024-08-07 16:14:49
,cepat sampainya..dan memuaskan ...walaupn hujan drivernya tetap mau jemput...,2024-08-07 15:23:34
,Sangat-sangat membantu,2024-08-07 15:10:52
,"Saya tidak dapat kode otp,sehingga tidak bisa mendaftar apk ini",2024-08-07 15:09:32
,terimakasih sekali atas bantuan pak drivernya. semoga sehat selalu dan lancar rejekinya,2024-08-07 15:06:30
,Terimakasih Driver selain ramah sangat sangat sangat membantu,2024-08-07 14:49:49
,"Bagus nih, ongkos lebih hemat",2024-08-07 14:48:36
,"baru pertama x pakai apk Maxim, begitu dapat Driver jauh banget jaraknya smpai 13 KM jarak lokasi jemput belum lagi jarak tujuan lebih jauh 😞",2024-08-07 14:11:58
,"pelayanan petugas deliverynya memuaskan, semoga abgnya selalu dapat rejeki berlimpah setiap hari..aamiin",2024-08-07 14:09:24
,good pelayanan nya,2024-08-07 14:04:22
,"Kasih bintang 4 dl, soalnya belum digunakan..",2024-08-07 14:00:58
,ramah cepat tepat..,2024-08-07 13:53:32
,mantap pelayanannya baik dan sopan,2024-08-07 13:32:33
,pelayanan yang cukup memuaskan,2024-08-07 12:57:59
,"good.. enak bawa motornya, tidak ngebut di jalanan",2024-08-07 12:30:04
,pelayanannya bagus 👍,2024-08-07 12:26:23
,"Terima kasih, pelayanan yang sangat maksimal, tepat waktu, dan sungguh sangat memuaskan. layak mendapat bintang 5.",2024-08-07 12:22:58
,Kenapa saya tidak bisa daftar kan akun maxim ya.? saya tidak dapat kode OTP nya kenapa.?,2024-08-07 12:19:35
,drivernya ramah good👍👍👍,2024-08-07 11:37:07
,"driver nya cepat sampainya, trimakasih atas pelayanannya",2024-08-07 11:20:13
,abangnya ramah & baik banget,2024-08-07 09:49:03
,Tolong tingkatkan kualitas map,2024-08-07 09:47:16
,sangat baik dan Rama 😍,2024-08-07 09:45:09
,pelayanan bagus dan ramah,2024-08-07 09:42:35
,"baru mau coba login,salah ketik Tanggal lahir di profil eehh ga bisa diedit...kenapa hanya tanggal lahir yg ga bisa diedit ya min 🤦🤦🤦",2024-08-07 09:39:40
,"kalau sdh bisa nemu titik dgn mudah,, baru ksh bintang 5",2024-08-07 09:19:03
,"hai admin maxim, sebenarnya aplikasinya bagus, cuma pelayanan drivernya kurang.. diriku kena caci makian kebun binatang didepan gang rumahku sendiri, dipalakin uang bensin sampe dichat ke wa mau didatengin kerumah lagi.. padahal diriku statusnya hanya penerima.. aku cek alamatku yg tertera di abang ojeknya juga sesuai digmaps maupun diapk ojek online lainnya.. aku sebagai cewe tinggal sendirian yg suka pesan-antar online, drivernya membuat aku trauma pake maxim lagi :' maaf maxim",2024-08-07 09:06:56
,driver baik dan ramah gesit,2024-08-07 08:38:14
,pengemudi sangat bagus top,2024-08-07 08:23:56
,trimakasih sudah mengantar sampai tujuan,2024-08-07 08:12:50
,"bagus cocok buat banget,seru tadi Nemu yang enak di ajak ngobrol",2024-08-07 07:55:50
,driver ramah dan baik,2024-08-07 07:49:23
,driver nya ramah dan baik,2024-08-07 07:42:52
,"pengemudi nya keren walaupun hp nya ngdrop, tetap menyelesaikan sampai selesai, mantaf",2024-08-07 07:32:29
,pengendaranya kebanyakan sering ngebut,2024-08-07 06:37:09
,lain x tolong pakai jaket maxim / helm maxim nya yaaa,2024-08-07 06:35:11
,perjalanan mantap... dan aman,2024-08-07 06:28:25
,sangat baik dan ramah,2024-08-07 06:27:07
,driver sabar baik mau menunggu,2024-08-07 06:16:53
,utk standar driver nya sangat baik,2024-08-07 06:06:23
,sangat bagus teliti dlm mengendarai mtor,2024-08-07 05:51:33
,"driver baik sekali,cekatan dan ramah",2024-08-07 04:59:12
,sangat berguna untuk yg rumahnya jauh🤩🤩🤩,2024-08-07 04:59:03
,Mantap Cepat Murah Terjangkau Maxim Terbaik🙌,2024-08-07 04:30:11
,bapaknya sangat ramah dihidupkan acnya Terima kasih banyak,2024-08-07 04:27:26
,sopir bagus nyaman di ajak ngobrol nya,2024-08-07 04:26:43
,"terima kasih atas layanan nya, Tuhan memberkati 🙏🙏",2024-08-07 04:22:27
,"ngebug dan susah di gunakan, mau ambil barang dari sana kirim kesini gk bisa2 di pilih lokasi selalu tertukar lagi jadi lokasi tujuan",2024-08-07 04:14:23
,"Alhamdulillah mksh bgt Mas, smoga sehat selalu, berlimpah dan berkah rizki ya, smgt slalu Amin🤲🙏 👍",2024-08-07 03:55:58
,banyakin titik maps yang benar yaa.. aku kasih bintang 5,2024-08-07 03:54:19
,"Mau pesan harus login dulu, tapi pas mau daftar nggak pernah dikirim kode OTPnya sudah ganti nomor & ganti HP sama aja nggak dapat OTP. Akhirnya nggak jadi pesen pakai maxim. Pesen pakai apk lain. Mau pesen pakai Maxim aja susahnya minta ampun. Gimana pelanggan mau bertambah kalau pas daftar OTPnya aja nggak dikirimkan",2024-08-07 03:50:46
,"mudah dan cepat, terimakasih",2024-08-07 03:29:05
,lumayan bagus apk nya,2024-08-07 03:04:07
,tlg titik penjemputan d perbaiki biar pelanggan lebih nyaman titik yg kita inginkan,2024-08-07 02:47:07
,Pelayanan bagus 👍,2024-08-07 02:36:30
,"bagus pengemudi cepet, nyaman amanah",2024-08-07 02:34:29
,"Saya kasi bintang 1 aja soalnya saya setiap ngetik alamat yg di tuju selalu gak ketemu, tolong dong di perbaiki map pencariannya dengan sesuai alamat tidak bisa pencarian padahal tmpt yg saya cari itu restoran udh cukup di kenal dengan goofood grab gojek dan yg lainnya",2024-08-07 02:27:25
,"cepat,dan terjangkau",2024-08-07 02:16:38
,"Hallo saya driver maxsim kota Pandeglang, mau kasih saran , tolong di perbahaharui peta ,nya seperti aplikasi sebelah, untuk memudahkan lokasi penjemputan, dan pengantaran, banyak CS , yang suka bilang susah nentuin titik tujuan karena mereka tidak paham dengan tampilan peta di aplikasi , kalu menulis lokasi di penelusuran, tidak akurat, bahkan lokasi tujuan tidak bisa di temukan,",2024-08-07 02:14:38
,Susah bnget ya mesti nyesuain titik satu² dulu pusingggg.. EMG apk gojek terbaik,2024-08-07 01:03:47
,Jelek aja alamat nya gak nyambung krang update gak kayak grab.,2024-08-07 00:28:14
,ga bisa ngirim foto dan drivernya kebanyakan kurang ramah,2024-08-07 00:27:01
,"sangat baik skli, makasi",2024-08-07 00:21:34
,"sampai saat ini saya masih setia bersama maxim, pertama maxim tidak pernah suka buat keributan, kedua sampai detik ini tidak pernah menemukan driver buruk, dan yang ketiga murajha uyy hehehe.. pertahankan kualitas dan kuantitas..",2024-08-07 00:16:24
,"layanan sangat memuaskan, tepat waktu",2024-08-07 00:13:54
,"Maxim tk bagus Bawa motor kencang Mau cepat Dimalam hari motor NY tk Ada lampuu , Gue saranin jgn pakai aplikasi ini Nyesel Ojek nya kurang bijak",2024-08-07 00:06:23
,sangat cepat dan ramah,2024-08-06 23:42:05
,Jelekbanget loading terus ga masuk masuk bikin ngehambat waktu !!!!!!!!!,2024-08-06 23:32:05
,Terima kasih bapaknya melayani dengan ramah,2024-08-06 23:31:45
,Bagai mana cara login saya sudah berulang2 kok ga bisa masukkan kode otp TPI ga di kirim2 kode otp nya tolong di bantu,2024-08-06 21:42:02
,pelayanan bagus supir ramah,2024-08-06 20:17:44
,saya sangat menikmati perjalanannya👍,2024-08-06 19:22:34
,pokoknya gercep makasih Abang udh d anterin ..,2024-08-06 16:19:40
,mantap sangat cepat,2024-08-06 15:28:31
,cepat dan ramah,2024-08-06 14:55:58
,"maxim memang memuaskan dan harga terjangkau, untuk bapak driver nya, terimakasih banyak sudah mengantarku dengan selamat. semoga Rizkinya lancar dan berkah. amin",2024-08-06 14:02:12
,"pelayanan sangat baik,super bersih",2024-08-06 13:50:50
,layanan Maxim ok banget harganya jg jauh lbh murah dibanding Ojol yg lain.Driver baik,2024-08-06 13:38:25
,Driver ramah baik di antar sampe depan titik lokasi,2024-08-06 13:13:31
,driver ramah dan cepat,2024-08-06 13:04:21
,Sebelumnya saya suka banget naik maxim tapi sekarang saya kecewa banget harga tarif tiap driver berbeda-beda padahal ke tempat tujuan tersebut saya sering banget.Tolong perbaiki map nya banyak driver yang tidak tau lokasi penjemputan malah muter-muter tambah jauh dari lokasi.Banyak juga driver yang tidak tau cara menggunakan map jadi kami merasa di rugikan bayaran jadi tambah mahal jeda tunggu jadi bertambah.Tolong drivernya di saring dulu sebelum diterima jadi anggota,2024-08-06 12:01:14
,cepat dan mudah,2024-08-06 11:58:44
,Sangat ramah dan cepat,2024-08-06 11:54:42
,"mntf...order cepat, perjalan cepat, ongkos murah...",2024-08-06 11:34:41
,trima kasih y pak sdh mau jemput ibu sy dan anak saya semoga diberi kesehatan dan dilancarkan rejekinya....aamiin,2024-08-06 11:05:29
,"mobil nyaman,pengemudi ramah.top pokoknya🥰👍",2024-08-06 10:58:37
,Aplikasinya seringkali ngelag kalau mau mesan makanan,2024-08-06 10:47:53
,harga murah dgn orderan cepat datang,2024-08-06 10:29:13
,mantaaaap.... pengemudinya berpengalaman di jalan......,2024-08-06 10:26:25
,"tolong diperbaiki fitur nontunainya, masa isi untuk cashpronbha nunggu hampir 30menit baru masuk topupnya.. jadi lama orang mau berangkat hadeh",2024-08-06 10:23:04
,"Driver nya baik dan sopan.. terimakasih Maxim,Drivernya sopan sopan",2024-08-06 09:46:45
,Mudah murah mantap 👍,2024-08-06 09:44:30
,orgnya baik dan ramah 👍,2024-08-06 09:42:34
,"Pengemudi: Doris Dorisman dengan Daihatsu Xenia, warna putih, nopol BP1823QE. Selamat menikmati perjalanan Anda! Rating ⭐⭐⭐⭐⭐(4.95)",2024-08-06 09:18:56
,"pelayanan mantap,... jemputan tepat waktu,... kendaraan nyaman full AC di iringi musik",2024-08-06 09:00:17
,Asik nyaman murah,2024-08-06 08:43:56
,pelayanan baik dan ramah,2024-08-06 08:38:15
,"baik bgtt mas nya, maaf mass tdii salah tempat, smngat mas kerja nya",2024-08-06 08:18:54
,sangat puas pelayananannya,2024-08-06 08:18:28
,"cepat tiba,,,tanpa mnunggu lama",2024-08-06 08:17:37
,trimaksh bnyk mas..semoga lancar orderannya. aamiin..🤲🙏,2024-08-06 08:02:19
,Terima kasih maxim sudah memberikan yg terbaik buat pelanggan nya,2024-08-06 07:33:15
,Driver sangat membantu...👍🙏,2024-08-06 07:14:01
,mantap aplikasi nya...,2024-08-06 06:59:54
,tepat waktu dan ramah,2024-08-06 06:56:14
,Kalau bisa pembayaran non tunai difasilitasi. Kita agak kesulitan mendapatkan uang pas untuk pembayaran dan uang kembalian juga kadang tidak tersedia di driver. Ini khususnya rute Gunungsitoli. Kita berharap bisa top up saldo maxim Via DANA atau aplikasi lainnya. Semoga ke depannya lebih baik. Terima kasih,2024-08-06 06:55:42
,"Mas nya ramah & tepat waktu, mksih🙏",2024-08-06 06:55:14
,sangat ramah dan tidak ngebut,2024-08-06 06:50:37
,gercep dan sangat ramah,2024-08-06 06:13:33
,mantap dan membantu bagi masyarakat yang membutuhkan,2024-08-06 06:03:23
,Mau tanya pak syarat untuk daftar jdi drever apa aja dan klo GK punya apa bisa dengan cara lain🙏,2024-08-06 05:52:38
,abang driver'a ramah dan murah senyum,2024-08-06 05:46:51
,sangat membantu usaha saya tarifnya masih terjangkau dan amanah,2024-08-06 05:18:01
,pengemudi ramah baik,2024-08-06 04:57:49
,"makasih bg dh antar ... smg dapat orderan yg bnyak hari ini,, semangat kerja nya",2024-08-06 04:42:37
,cepat dan ramah,2024-08-06 03:53:55
,sesuai titik cepat sampai,2024-08-06 03:37:34
,sopirnya sangat ramah sekali,2024-08-06 03:36:49
,Tidak ada pembayaran non tunai ( Ewallet ),2024-08-06 03:26:13
,bapaknya baik2.. mau diskusi dg customer terkait rute tercepat. mantap,2024-08-06 03:19:57
,driver sangat ramah n baik,2024-08-06 03:16:43
,sesuai titik dan tepat waktu,2024-08-06 03:03:20
,"Terimakasih adik atas pelayanannya, Tuhan Yesus Memberkati 🙏🙏",2024-08-06 03:02:36
,trimaksih... pelayanan sangat baik,2024-08-06 02:41:04
,cepat dan sangat ramah,2024-08-06 02:35:26
,mantap sangat ramah bapaknya,2024-08-06 02:33:57
,"driver ramah,, sopan...rute cepat..pertahankan ya mas ☺☺",2024-08-06 02:07:21
,maxim selalu bersahabat dengan kantong☺️driver ramah oke bisa komunikasi dengan baik👌wangi pula eemmm bikin syegeer👍good job pak driver,2024-08-06 01:52:44
,sangat baik dan cepat terimakasihh,2024-08-06 01:47:44
,"kadang mikir kasian driver ongkos tambah murah jarak tambah jauh, mereka ga ada insentif juga",2024-08-06 01:23:18
,cepat dan nyaman,2024-08-06 01:19:12
,tepat waktu nyaman dan aman,2024-08-06 01:18:21
,"lebih mudah dan hemat , driver ny ramah",2024-08-06 01:04:54
,makasih sudah mengetar saya sampai dengan selamat bapak nya juga baik,2024-08-06 00:44:42
,driver nya bagus dan cekatan.,2024-08-06 00:36:50
,cepat tepat dan ramah driver,2024-08-06 00:23:17
,sangat membantu sekali,2024-08-06 00:17:00
,Mudah dan cepat digunakan,2024-08-06 00:03:08
,Pemilhan rute mantul jadi cepat sampai pokonya sip lah👍🙏,2024-08-05 23:57:02
,"Gak jadi bintang 5 karna aplikasihnya masih kayak duluh. di aplikasih bilang 2menit lg nyampai draivernya,ternyata masih jauh,bikin anak saya telat aja.",2024-08-05 23:24:09
,cepat responya dan driver ramah,2024-08-05 23:17:29
,bagus dan ramah,2024-08-05 22:55:21
,alhamdulilah selalu cepat,2024-08-05 22:20:11
,"driver cepat dan ramah tamah,,goodjobs deh",2024-08-05 20:18:14
,ramah baik hati dan tidak sombong,2024-08-05 18:12:52
,"Bawa kendaraanya nyaman dan Slamet sampai tujuan,drivernya enak di ajak ngobrol gak berasa lama di jalan,mksh",2024-08-05 17:55:54
,semoga lancar rezekinnya bang.,2024-08-05 17:08:36
,"Saya bener"" kecewa Ama supir Maxim masa iya , di dalem mobil nya masih ada barang saya , dia bilang nggak ada, udah mana di dalem tas saya barang"" berharga semua lagi apa lagi sarung saya hargane jutaan,hadeehhh,udah mana ngotot lagii supirne😤😡😡",2024-08-05 15:54:48
,"Maaf yah ini aku ksih bintang 1, kalaupun ada bintang 0 gw pasti bakal ksih bintang 0, emang wktu milih driver Maxim itu gk di seleksi yahhhh, driver nya rata2 ganjen2 apalagi yg driver mobil hdehhh ganjen2 bgtt jing",2024-08-05 15:35:59
,orderan nya cepat dan respon nya sangat baik,2024-08-05 15:15:48
,sopan dan ramah☺,2024-08-05 15:01:43
,bagus dalam pelayanannya juga ramah dan nyaman,2024-08-05 14:31:20
,"sangat ramah,nice bgt",2024-08-05 14:28:44
,driver nya ngga ramah dan ngga sopan,2024-08-05 14:19:41
,"Download dari tadi siang, skrg udh malem pesan makan aja ga bisa bisa.",2024-08-05 14:12:30
,terimakasih partisipasinya pak semoga lancar rejekinya sehat² terus pak😇,2024-08-05 13:46:21
,cepat dan ramah,2024-08-05 13:35:48
,biar tambah enak cs daftar pakek ktp biar gak ada akun fake,2024-08-05 13:32:23
,mantap pelayanannya,2024-08-05 13:29:24
,"alhamdulilah dapet driver nya baik banget,,,ramah,,, padahal aku bayarnya kurang 600 rupiah....semoga dilancarkan rezekinya aamiin 🤲🏻",2024-08-05 13:28:05
,"Alhamdulillah dapat pengemudi yang sangat baik, matur nueun",2024-08-05 13:09:19
,smgt baik dan cepat,2024-08-05 12:58:25
,"respon cepat,ramah,baik",2024-08-05 12:53:13
,"Aplikasi ini tidak ada perubahan dari dulu, masih aja titiknya ngaco.",2024-08-05 12:51:09
,tarif nya murah 👍,2024-08-05 12:22:13
,cepat sampai tujuan,2024-08-05 11:48:42
,driver sangat ramah sopan baik hati,2024-08-05 11:37:10
,Halo saya sudah isi saldo kaspro tapi kok tulisan di apk nya saldo masih 0 ya? Gimana ini mohon petunjuk,2024-08-05 11:33:06
,baik sekali dan cepat respon,2024-08-05 11:26:05
,bapak nya baik mau kasih pinjam mantel makasih bapak😊,2024-08-05 11:19:51
,driver nya sabar dan ramah .,2024-08-05 10:58:39
,"bagus,cepet respon",2024-08-05 10:41:04
,Merchandise yang jeda menjual makanan dan sejenisnya agar dinonaktifkan diaplikasi sehingga tidak merugikan pemesan maupun pengojek,2024-08-05 10:38:49
,"Driver ojol maxim Baik dan ramah,mengemudinya tidak ngebut tidak melanggar jalan lalulintaas",2024-08-05 10:26:53
,driver ramah dan tidak ngebut,2024-08-05 10:07:48
,"driver ramah, sopan, mobil nyaman",2024-08-05 09:58:44
,"Order telah dipenuhi oleh: Tony Hariyono dengan Daihatsu Ayla, warna abu-abu, nopol BP1282IH. Terima kasih atas perjalanan Anda! Rating ⭐⭐⭐⭐⭐(4.95)",2024-08-05 09:51:45
,mantap Pengemudinya Baik Dan Ramah 👍🏼👍🏼👍🏼👍🏼👍🏼💯,2024-08-05 09:26:26
,pelayanan bagus,2024-08-05 09:05:57
,drivernya cepat & sangat membantu.,2024-08-05 08:59:13
,sangat memuaskan bintang 5 sih ⭐⭐⭐⭐⭐,2024-08-05 08:40:13
,"Saya pribadi sangat Mendukung Kehadiran Maxim di Manokwari,Karena Mempermudah perjalanan kami, Dengan Tarif yang sudah tertera di Aplikasi,,Terkontrol Pengemudinya , Identitas Jelas di Aplikasi,Saya rasa Nyaman,ini pertama saya iseng"" pesan Maxim 5 Agustus 2024 begitu tersambung Saya yang paling Hebo...yah Kita harus dukung Transportasi Online seperti Maxim di Manokwari ,Jaman sudah berubah maka pola pikir harus di Ubah , Terima Kasih Maxim 👍👍👍👍",2024-08-05 08:38:47
